"Brand","Vehicle","Engine","Engine code","Power","Torque (Nm/rpm)","Displacement","Average fuel consumption (l/100 km)","CO2 (g/km)","Weight(3p/5p) kg","Compression ratio","GearBox type","Traction type","Block material","Cylinder head","Jante","Largura","Ratio"
"Citroen","C3 Sensodrive Stop&Start","1.4L 90 hp",,"88/5250","133/3250",1361,5.7,135,"1132",10.2,"AMT 5","2wd","aluminium","aluminium","R15",185,60
"Citroen","C3 Sensodrive XTR","1.4L 90 hp",,"88/5250","133/3250",1361,6.0,143,"1149",10.2,"AMT 5","2wd","aluminium","aluminium","R15",185,60
"Citroen","C3","1.6L 110 hp",,"109/5750","147/4000",1587,6.5,155,"1159",11.0,"MT","2wd","cast iron","aluminium","R16",195,50
"Citroen","C3 Sensodrive","1.6L 110 hp",,"109/5750","147/4000",1587,6.2,148,"1179",11.0,"AMT 5","2wd","cast iron","aluminium","R16",195,50
"Citroen","C3","1.4L HDi 70 hp",,"68/4000","150/1750",1399,4.4,115,"1022",17.9,"MT","2wd","aluminium","aluminium","R14",175,65
"Citroen","C3 Sensodrive","1.4L HDi 70 hp",,"68/4000","150/1750",1399,4.3,113,"1022",17.9,"AMT 5","2wd","aluminium","aluminium","R14",175,65
"Citroen","C3 Excl.","1.4L HDi 70 hp",,"68/4000","150/1750",1399,4.4,115,"1022",17.9,"MT","2wd","aluminium","aluminium","R15",185,60
"Citroen","C3 XTR","1.4L HDi 70 hp",,"68/4000","150/1750",1399,4.4,115,"1075",17.9,"MT","2wd","aluminium","aluminium","R15",185,60
"Citroen","C3","1.6L HDi 90 hp",,"90/4000","215/1750",1560,4.4,118,"1179",17.6,"MT","2wd","aluminium","aluminium","R15",185,60
"Citroen","C3 XTR","1.6L HDi 90 hp",,"90/4000","215/1750",1560,4.4,118,"1193",17.6,"MT","2wd","aluminium","aluminium","R15",185,60
"Citroen","C3 VTR","1.6L HDi 90 hp",,"90/4000","215/1750",1560,4.4,118,"1179",17.6,"MT","2wd","aluminium","aluminium","R16",195,50
"Citroen","C3","1.6L HDi 110 hp",,"109/4000","240/1750",1560,4.5,120,"1202",18.0,"MT","2wd","aluminium","aluminium","R16",195,50
"Citroen","C3 pluriel (2002)","1.4L 70 hp",,"73/5400","118/3300",1361,6.8,,"1211",10.5,"MT","2wd","aluminium","aluminium","R15",185,65
"Citroen","C3 pluriel (2002) Sensodrive","1.6L 110 hp",,"109/5750","147/4000",1587,6.6,,"1252",11.0,"AMT 5","2wd","cast iron","aluminium","R15",185,65
"Citroen","C3 pluriel (2008)",,,"?/?",,,,,,,,,,,,,
"Citroen","C4 coupé","1.4L 90 hp",,"88/5250","133/3250",1361,6.4,153,"1256",10.2,"MT","2wd","aluminium","aluminium","R15",195,65
"Citroen","C4 coupé","1.6L HDi 90 hp",,"90/4000","215/1750",1560,4.4,117,"1330",17.6,"MT","2wd","aluminium","aluminium","R15",195,65
"Citroen","C4 coupé Cool","1.6L HDi 90 hp",,"90/4000","215/1750",1560,4.4,117,"1330",17.6,"MT","2wd","aluminium","aluminium","R16",205,55
"Citroen","C4 coupé VTN@V","1.6L HDi 90 hp",,"90/4000","215/1750",1560,4.4,117,"1330",17.6,"MT","2wd","aluminium","aluminium","R17",205,50
"Citroen","C4 coupé Cool","1.4L 90 hp",,"88/5250","133/3250",1361,6.4,153,"1256",10.2,"MT","2wd","aluminium","aluminium","R16",205,55
"Citroen","C4 coupé Cool","1.6L VTi 120 hp",,"120/6000","160/4250",1598,6.7,159,"1292",11.0,"MT","2wd","aluminium","aluminium","R16",205,55
"Citroen","C4 coupé VTS","1.6L VTi 120 hp",,"120/6000","160/4250",1598,6.7,159,"1292",11.0,"MT","2wd","aluminium","aluminium","R17",205,50
"Citroen","C4 coupé","1.6L HDi FAP 110 hp",,"109/4000","240/1750",1560,4.5,119,"1344",18.0,"MT","2wd","aluminium","aluminium","R16",205,55
"Citroen","C4 coupé VTS","1.6L HDi FAP 110 hp",,"109/4000","240/1750",1560,4.5,119,"1344",18.0,"MT","2wd","aluminium","aluminium","R16",205,55
"Citroen","C4 coupé VTS","1.6L HDi FAP 110 hp AMT",,"109/4000","240/1750",1560,4.5,120,"1368",18.0,"AMT 6","2wd","aluminium","aluminium","R17",205,50
"Citroen","C4 coupé","1.6L HDi FAP 110 hp AMT",,"109/4000","240/1750",1560,4.5,120,"1368",18.0,"AMT 6","2wd","aluminium","aluminium","R16",205,55
"Citroen","C4 coupé VTS","1.6L THP 150 hp",,"150/5800","240/1400-3500",1598,6.9,164,"1346",10.5,"MT 6","2wd","aluminium","aluminium","R17",205,50
"Citroen","C4 coupé VTS","2.0L HDi FAP 140 hp",,"140/4000","320/2000",1997,5.3,139,"1454",17.6,"MT 6","2wd","cast iron","aluminium","R17",205,50
"Citroen","C4 coupé VTS +","2.0L HDi FAP 140 hp",,"140/4000","320/2000",1997,5.3,139,"1454",17.6,"MT 6","2wd","cast iron","aluminium","R17",205,50
"Citroen","C4","1.4L 90 hp",,"88/5250","133/3250",1361,6.4,153,"1257",10.2,"MT","2wd","aluminium","aluminium","R15",195,65
"Citroen","C4","1.6L HDi 90 hp",,"90/4000","215/1750",1560,4.4,117,"1332",17.6,"MT","2wd","aluminium","aluminium","R15",195,65
"Citroen","C4 Cool","1.4L 90 hp",,"88/5250","133/3250",1361,6.4,153,"1257",10.2,"MT","2wd","aluminium","aluminium","R16",205,55
"Citroen","C4 Cool","1.6L VTi 120 hp",,"120/6000","160/4250",1598,6.7,159,"1295",11.0,"MT","2wd","aluminium","aluminium","R16",205,55
"Citroen","C4 Cool","1.6L HDi 90 hp",,"90/4000","215/1750",1560,4.4,117,"1332",17.6,"MT","2wd","aluminium","aluminium","R16",205,55
"Citroen","C4 Excl.","1.6L VTi 120 hp",,"120/6000","160/4250",1598,6.7,159,"1295",11.0,"MT","2wd","aluminium","aluminium","R17",205,50
"Citroen","C4 Excl. +","1.6L VTi 120 hp",,"120/6000","160/4250",1598,6.7,159,"1295",11.0,"MT","2wd","aluminium","aluminium","R17",205,50
"Citroen","C4","1.6L HDi FAP 110 hp",,"109/4000","240/1750",1560,4.5,119,"1345",18.0,"MT","2wd","aluminium","aluminium","R16",205,55
"Citroen","C4 VTN@V","1.6L HDi FAP 110 hp",,"109/4000","240/1750",1560,4.5,119,"1345",18.0,"MT","2wd","aluminium","aluminium","R16",205,55
"Citroen","C4 VTN@V","1.6L HDi 90 hp",,"90/4000","215/1750",1560,4.4,117,"1332",17.6,"MT","2wd","aluminium","aluminium","R17",205,50
"Citroen","C4","1.6L HDi FAP 110 hp AMT",,"109/4000","240/1750",1560,4.5,120,"1368",18.0,"AMT 6","2wd","aluminium","aluminium","R16",205,55
"Citroen","C4 VTN@V","1.6L HDi FAP 110 hp AMT",,"109/4000","240/1750",1560,4.5,120,"1368",18.0,"AMT 6","2wd","aluminium","aluminium","R17",205,50
"Citroen","C4","1.6L THP 150 hp",,"150/5800","240/1400-3500",1598,6.9,164,"1351",10.5,"MT 6","2wd","aluminium","aluminium","R17",205,50
"Citroen","C4","2.0L HDi FAP 140 hp",,"140/4000","320/2000",1997,5.3,139,"1456",17.6,"MT 6","2wd","cast iron","aluminium","R17",205,50
"Citroen","C4","2.0L HDi FAP 135 hp AT",,"136/4000","320/2000",1997,6.6,175,"1491",17.6,"AT 6","2wd","cast iron","aluminium","R17",205,50
"Citroen","C4 Picasso","1.6L VTi 120 hp",,"120/6000","160/4250",1598,7.4,174,"1533",11.0,"MT","2wd","aluminium","aluminium","R16",215,55
"Citroen","C4 Picasso VTN@V","1.6L VTi 120 hp",,"120/6000","160/4250",1598,7.5,177,"1533",11.0,"MT","2wd","aluminium","aluminium","R17",215,50
"Citroen","C4 Picasso","1.6L HDi FAP 110 hp",,"109/4000","240/1750",1560,5.5,145,"1564",18.0,"MT","2wd","aluminium","aluminium","R16",215,55
"Citroen","C4 Picasso VTN@V","1.6L HDi FAP 110 hp",,"109/4000","240/1750",1560,5.6,147,"1564",18.0,"MT","2wd","aluminium","aluminium","R17",215,50
"Citroen","C4 Picasso Excl. +","1.6L HDi FAP 110 hp",,"109/4000","240/1750",1560,5.6,147,"1564",18.0,"MT","2wd","aluminium","aluminium","R18",215,45
"Citroen","C4 Picasso","1.6L HDi FAP 110 hp AMT",,"109/4000","240/1750",1560,5.3,140,"1574",18.0,"AMT 6","2wd","aluminium","aluminium","R16",215,55
"Citroen","C4 Picasso Excl.","1.6L HDi FAP 110 hp AMT",,"109/4000","240/1750",1560,5.4,142,"1574",18.0,"AMT 6","2wd","aluminium","aluminium","R17",215,50
"Citroen","C4 Picasso Excl. +","1.6L HDi FAP 110 hp AMT",,"109/4000","240/1750",1560,5.4,142,"1574",18.0,"AMT 6","2wd","aluminium","aluminium","R18",215,45
"Citroen","C4 Picasso","1.6L THP 150 hp AMT",,"150/5800","240/1400-3500",1598,7.3,173,"1581",10.5,"AMT 6","2wd","aluminium","aluminium","R16",215,55
"Citroen","C4 Picasso VTN@V","1.6L THP 150 hp AMT",,"150/5800","240/1400-3500",1598,7.4,176,"1581",10.5,"AMT 6","2wd","aluminium","aluminium","R17",215,50
"Citroen","C4 Picasso Excl. +","1.6L THP 150 hp AMT",,"150/5800","240/1400-3500",1598,7.4,176,"1581",10.5,"AMT 6","2wd","aluminium","aluminium","R18",215,45
"Citroen","C4 Picasso","2.0L HDi FAP 135 hp AMT",,"136/4000","320/2000",1997,5.9,155,"1656",17.6,"AMT 6","2wd","cast iron","aluminium","R16",215,55
"Citroen","C4 Picasso VTN@V","2.0L HDi FAP 135 hp AMT",,"136/4000","320/2000",1997,6.0,157,"1656",17.6,"AMT 6","2wd","cast iron","aluminium","R17",215,50
"Citroen","C4 Picasso Excl. +","2.0L HDi FAP 135 hp AMT",,"136/4000","320/2000",1997,6.0,157,"1656",17.6,"AMT 6","2wd","cast iron","aluminium","R18",215,45
"Citroen","C4 Picasso Excl. +","2.0L HDi FAP 135 hp AT",,"136/4000","320/2000",1997,7.4,195,"1715",17.6,"AT 6","2wd","cast iron","aluminium","R18",215,45
"Citroen","C4 Picasso 7 pl.","1.6L VTi 120 hp",,"120/6000","160/4250",1598,7.4,174,"1561",11.0,"MT","2wd","aluminium","aluminium","R16",215,55
"Citroen","C4 Picasso VTN@V 7 pl.","1.6L VTi 120 hp",,"120/6000","160/4250",1598,7.5,177,"1561",11.0,"MT","2wd","aluminium","aluminium","R17",215,50
"Citroen","C4 Picasso 7 pl.","1.6L HDi FAP 110 hp",,"109/4000","240/1750",1560,5.5,145,"1605",18.0,"MT","2wd","aluminium","aluminium","R16",215,55
"Citroen","C4 Picasso VTN@V 7 pl.","1.6L HDi FAP 110 hp",,"109/4000","240/1750",1560,5.6,147,"1605",18.0,"MT","2wd","aluminium","aluminium","R17",215,50
"Citroen","C4 Picasso Excl. + 7 pl.","1.6L HDi FAP 110 hp",,"109/4000","240/1750",1560,5.6,147,"1605",18.0,"MT","2wd","aluminium","aluminium","R18",215,45
"Citroen","C4 Picasso 7 pl.","1.6L HDi FAP 110 hp AMT",,"109/4000","240/1750",1560,5.3,140,"1614",18.0,"AMT 6","2wd","aluminium","aluminium","R16",215,55
"Citroen","C4 Picasso Excl. 7 pl.","1.6L HDi FAP 110 hp AMT",,"109/4000","240/1750",1560,5.4,142,"1614",18.0,"AMT 6","2wd","aluminium","aluminium","R17",215,50
"Citroen","C4 Picasso Excl. + 7 pl.","1.6L HDi FAP 110 hp AMT",,"109/4000","240/1750",1560,5.4,142,"1614",18.0,"AMT 6","2wd","aluminium","aluminium","R18",215,45
"Citroen","C4 Picasso 7 pl.","1.6L THP 150 hp AMT",,"150/5800","240/1400-3500",1598,7.3,173,"1605",10.5,"AMT 6","2wd","aluminium","aluminium","R16",215,55
"Citroen","C4 Picasso VTN@V 7 pl.","1.6L THP 150 hp AMT",,"150/5800","240/1400-3500",1598,7.4,176,"1605",10.5,"AMT 6","2wd","aluminium","aluminium","R17",215,50
"Citroen","C4 Picasso Excl. + 7 pl.","1.6L THP 150 hp AMT",,"150/5800","240/1400-3500",1598,7.4,176,"1605",10.5,"AMT 6","2wd","aluminium","aluminium","R18",215,45
"Citroen","C4 Picasso 7 pl.","2.0L HDi FAP 135 hp AMT",,"136/4000","320/2000",1997,5.9,155,"1695",17.6,"AMT 6","2wd","cast iron","aluminium","R16",215,55
"Citroen","C4 Picasso VTN@V 7 pl.","2.0L HDi FAP 135 hp AMT",,"136/4000","320/2000",1997,6.0,157,"1695",17.6,"AMT 6","2wd","cast iron","aluminium","R17",215,50
"Citroen","C4 Picasso Excl. + 7 pl.","2.0L HDi FAP 135 hp AMT",,"136/4000","320/2000",1997,6.0,157,"1695",17.6,"AMT 6","2wd","cast iron","aluminium","R18",215,45
"Citroen","C4 Picasso Excl. + 7 pl.","2.0L HDi FAP 135 hp AT",,"136/4000","320/2000",1997,7.4,195,"1725",17.6,"AT 6","2wd","cast iron","aluminium","R18",215,45
"Citroen","C5","2.0L 140 hp AT",,"140/6000","200/4000",1997,8.9,212,"1658",10.8,"AT 4","2wd","aluminium","aluminium","R16",225,60
"Citroen","C5","2.0L 140 hp",,"140/6000","200/4000",1997,8.4,198,"1596",10.8,"MT","2wd","aluminium","aluminium","R16",225,60
"Citroen","C5 S","2.0L 140 hp",,"140/6000","200/4000",1997,8.4,198,"1596",10.8,"MT","2wd","aluminium","aluminium","R17",225,55
"Citroen","C5","1.8L 127 hp",,"125/6000","170/3750",1749,7.9,188,"1585",11.0,"MT","2wd","aluminium","aluminium","R16",225,60
"Citroen","C5 Busi.","1.8L 127 hp",,"125/6000","170/3750",1749,7.9,188,"1585",11.0,"MT","2wd","aluminium","aluminium","R17",225,55
"Citroen","C5","1.6L HDi FAP 110 hp",,"109/4000","240/1750-2000",1560,5.6,149,"1578",18.0,"MT","2wd","aluminium","aluminium","R16",225,60
"Citroen","C5 S","1.6L HDi FAP 110 hp",,"109/4000","240/1750-2000",1560,5.6,149,"1578",18.0,"MT","2wd","aluminium","aluminium","R17",225,55
"Citroen","C5","2.0L HDi FAP 138 hp",,"136/4000","320/2000",1997,6.0,157,"1683",17.6,"MT 6","2wd","cast iron","aluminium","R16",225,60
"Citroen","C5 S","2.0L HDi FAP 138 hp",,"136/4000","320/2000",1997,6.0,157,"1683",17.6,"MT 6","2wd","cast iron","aluminium","R17",225,55
"Citroen","C5","2.0L HDi FAP 138 hp AT",,"136/4000","320/2000",1997,7.1,189,"1733",17.6,"AT 6","2wd","cast iron","aluminium","R16",225,60
"Citroen","C5 Excl.","2.0L HDi FAP 138 hp AT",,"136/4000","320/2000",1997,7.1,189,"1733",17.6,"AT 6","2wd","cast iron","aluminium","R17",225,55
"Citroen","C5","2.0L HDi FAP 140 hp",,"140/4000","320/2000",1997,5.8,153,"1683",17.6,"MT 6","2wd","cast iron","aluminium","R17",225,55
"Citroen","C5","2.2L HDi FAP 170 hp",,"170/4000","370/1500",2179,6.5,172,"1804",16.6,"MT 6","2wd","cast iron","aluminium","R17",225,55
"Citroen","C5","3.0L V6 215 hp AT",,"211/6000","290/3750",2946,10.5,248,"1800",10.9,"AT 6","2wd","aluminium","aluminium","R18",245,45
"Citroen","C5","2.7L HDi V6 FAP 208 hp AT",,"204/4000","440/1900",2721,8.5,223,"1841",17.3,"AT 6","2wd","cast iron","aluminium","R18",245,45
"Citroen","C5 Tourer","1.6L HDi FAP 110 hp",,"109/4000","240/1750-2000",1560,5.7,150,"1612",18.0,"MT","2wd","aluminium","aluminium","R16",225,60
"Citroen","C5 Tourer S","1.6L HDi FAP 110 hp",,"109/4000","240/1750-2000",1560,5.7,150,"1612",18.0,"MT","2wd","aluminium","aluminium","R17",225,55
"Citroen","C5 Tourer","2.0L 140 hp",,"140/6000","200/4000",1997,8.5,200,"1653",10.8,"MT","2wd","aluminium","aluminium","R17",225,55
"Citroen","C5 Tourer","2.0L HDi FAP 140 hp",,"140/4000","320/2000",1997,5.9,155,"1730",17.6,"MT 6",,"cast iron","aluminium","R16",225,60
"Citroen","C5 Tourer Busi.","2.0L HDi FAP 140 hp",,"140/4000","320/2000",1997,5.9,155,"1730",17.6,"MT 6","2wd","cast iron","aluminium","R17",225,55
"Citroen","C5 Tourer","2.0L HDi FAP 138 hp AT",,"136/4000","320/2000",1997,7.2,191,"1770",17.6,"AT 6","2wd","cast iron","aluminium","R17",225,55
"Citroen","C5 Tourer","2.2L HDi FAP 170 hp",,"170/4000","370/1500",2179,6.6,175,"1840",16.6,"MT 6","2wd","cast iron","aluminium","R17",225,55
"Mitsubishi","Colt CZ3 (2004)","1.1L 75 hp",,"75/6000","100/3500",1124,5.5,130,"930",10.5,"MT","2wd","aluminium","aluminium","R14",175,65
"Mitsubishi","Colt CZ3 Invite (2004)","1.1L 75 hp",,"75/6000","100/3500",1124,5.5,130,"930",10.5,"MT","2wd","aluminium","aluminium","R15",195,50
"Mitsubishi","Colt CZ3 (2004)","1.3L 95 hp",,"95/6000","125/4000",1332,6.0,143,"955",10.5,"MT","2wd","aluminium","aluminium","R15",195,50
"Mitsubishi","Colt CZ3 (2004)","1.5L 110 hp",,"109/6000","145/4000",1499,6.1,,"960",10.5,"MT","2wd","aluminium","aluminium","R16",205,45
"Mitsubishi","Colt CZ3 (2004)","1.5L DI-D 95 hp",,"95/4000","210/1800",1493,4.8,129,"1070",18.0,"MT","2wd","aluminium","aluminium","R15",195,50
"Mitsubishi","Colt CZ3 Instyle (2004)","1.5L DI-D 95 hp",,"95/4000","210/1800",1493,4.8,129,"1070",18.0,"MT","2wd","aluminium","aluminium","R16",205,45
"Mitsubishi","Colt CZT (2004)","1.5L Turbo",,"?/?",,,,,,,,"2wd",,,,,
"Mitsubishi","Colt (2004)","1.1L 75 hp",,"75/6000","100/3500",1124,5.5,130,"965",10.5,"MT","2wd","aluminium","aluminium","R14",175,65
"Mitsubishi","Colt Invite (2004)","1.1L 75 hp",,"75/6000","100/3500",1124,5.5,130,"965",10.5,"MT","2wd","aluminium","aluminium","R15",195,50
"Mitsubishi","Colt (2004)","1.3L 95 hp",,"95/6000","125/4000",1332,5.8,138,"970",10.5,"MT","2wd","aluminium","aluminium","R14",175,65
"Mitsubishi","Colt Invite (2004)","1.3L 95 hp",,"95/6000","125/4000",1332,5.8,138,"970",10.5,"MT","2wd","aluminium","aluminium","R15",195,50
"Mitsubishi","Colt (2004)","1.5L 110 hp",,"109/6000","145/4000",1499,6.2,,"990",10.5,"MT","2wd","aluminium","aluminium","R16",205,45
"Mitsubishi","Colt Allshift (2004)","1.5L 110 hp",,"109/6000","145/4000",1499,5.9,,"995",10.5,"AMT 6","2wd","aluminium","aluminium","R16",205,45
"Mitsubishi","Colt (2004)","1.5L DI-D 95 hp",,"95/4000","210/1800",1493,4.6,,"1085",18.0,"MT","2wd","aluminium","aluminium","R14",175,65
"Mitsubishi","Colt Invite (2004)","1.5L DI-D 95 hp",,"95/4000","210/1800",1493,4.6,,"1085",18.0,"MT","2wd","aluminium","aluminium","R15",195,50
"Mitsubishi","Colt Instyle (2004)","1.5L DI-D 95 hp",,"95/4000","210/1800",1493,4.6,,"1085",18.0,"MT","2wd","aluminium","aluminium","R16",205,45
"Mitsubishi","Colt Allshift Instyle (2004)","1.5L DI-D 95 hp",,"95/4000","210/1800",1493,4.4,,"1090",18.0,"AMT 6","2wd","aluminium","aluminium","R16",205,45
"Mitsubishi","Colt CZC","1.5L 110 hp",,"109/6000","145/4000",1499,6.6,157,"1185",10.5,"MT","2wd","aluminium","aluminium","R16",205,45
"Mitsubishi","Colt CZC","1.5L T 145 hp",,"145/6000","210/3500",1468,7.1,168,"1275",9.0,"MT","2wd","cast iron","aluminium","R16",205,45
"Mitsubishi","Colt","1.1L 75 hp",,"75/6000","100/4000",1124,4.9,115,"1015/1045",11.0,"MT","2wd","aluminium","aluminium","R15",195,50
"Mitsubishi","Colt","1.3L 95 hp",,"95/6000","125/4000",1332,5.0,119,"1020/1050",11.0,"MT","2wd","aluminium","aluminium","R15",195,50
"Mitsubishi","Colt Ralliart","1.5L T 150 hp",,"150/6000","210/3500",1468,6.8,161,"1135",9.0,"MT","2wd","cast iron","aluminium","R16",205,45
"Mitsubishi","Lancer Sportback","1.8L 140 hp",,"143/6000","178/4250",1798,7.9,188,"1430",10.5,"MT","2wd","aluminium","aluminium","R16",205,60
"Mitsubishi","Lancer Sportback Motion","1.8L 140 hp",,"143/6000","178/4250",1798,7.9,188,"1460",10.5,"MT","2wd","aluminium","aluminium","R18",215,45
"Mitsubishi","Lancer Sportback","1.8L 140 hp hpT",,"143/6000","178/4250",1798,8.3,198,"1490",10.5,"hpT","2wd","aluminium","aluminium","R18",215,45
"Mitsubishi","Lancer Sportback","2.0L DI-D 140 hp",,"140/4000","310/1750",1968,6.3,165,"1540",18.0,"MT 6","2wd","cast iron","aluminium","R16",205,60
"Mitsubishi","Lancer Sportback Motion","2.0L DI-D 140 hp",,"140/4000","310/1750",1968,6.5,173,"1565",18.0,"MT 6","2wd","cast iron","aluminium","R18",215,45
"Mitsubishi","Lancer Sportback Ralliart","2.0L T 240 hp",,"241/6000","343/2500-4750",1998,10.2,243,"1670",9.0,"DCT 6","4wd","aluminium","aluminium","R18",215,45
"Mitsubishi","Lancer","2.0L DI-D 140 hp",,"140/4000","310/1750",1968,5.9,157,"1500",18.0,"MT 6","2wd","cast iron","aluminium","R16",205,60
"Mitsubishi","Lancer Instyle","2.0L DI-D 140 hp",,"140/4000","310/1750",1968,6.3,165,"1525",18.0,"MT 6","2wd","cast iron","aluminium","R18",215,45
"Mitsubishi","Lancer","1.8L 140 hp hpT",,"143/6000","178/4250",1798,7.9,188,"1455",10.5,"hpT","2wd","aluminium","aluminium","R18",215,45
"Mitsubishi","Lancer Evolution GSR","2.0L T 295 hp",,"295/6500","366/3500",1998,10.2,243,"1635",9.0,"MT","4wd","aluminium","aluminium","R18",245,40
"Mitsubishi","Lancer Evolution MR TC-SST","2.0L T 295 hp",,"295/6500","366/3500",1998,10.5,250,"1675",9.0,"DCT 6","4wd","aluminium","aluminium","R18",245,40
"Mitsubishi","Lancer Ralliart","2.0L T 240 hp",,"241/6000","343/2500-4750",1998,10.0,238,"1625",9.0,"DCT 6","4wd","aluminium","aluminium","R18",215,45
"Mitsubishi","Grandis","2.0L DI-D 140 hp",,"136/4000","310/1750",1968,6.6,176,"1785",18.0,"MT 6","2wd","cast iron","aluminium","R16",215,60
"Mitsubishi","Grandis Invite","2.0L DI-D 140 hp",,"136/4000","310/1750",1968,6.6,176,"1785",18.0,"MT 6","2wd","cast iron","aluminium","R17",215,55
"Mitsubishi","Outlander","2.0L DI-D 140 hp",,"140/4000","310/1750",1968,6.7,177,"1730",18.0,"MT 6","4wd","cast iron","aluminium","R16",215,70
"Mitsubishi","Outlander Intense +","2.0L DI-D 140 hp",,"140/4000","310/1750",1968,6.9,183,"1765",18.0,"MT 6","4wd","cast iron","aluminium","R18",225,55
"Mitsubishi","Outlander","2.2L DI-D 140 hp",,"156/4000","380/2000",2179,7.3,194,"1810",16.6,"MT 6","4wd","cast iron","aluminium","R18",225,55
"Mitsubishi","Outlander","2.4L 170 hp",,"170/6000","232/4100",2360,9.2,220,"1570",10.5,"MT","2wd","aluminium","aluminium","R16",215,70
"Mitsubishi","Outlander","2.4L 170 hp hpT",,"170/6000","232/4100",2360,9.3,222,"1700",10.5,"hpT","4wd","aluminium","aluminium","R18",225,55
"Mitsubishi","Pajero 3p.","3.2L DI-D 160 hp",,"160/3800","381/2000",3200,9.2,244,"2160",17.0,"MT with reductor (1.9)","4wd","cast iron","aluminium","R17",265,65
"Mitsubishi","Pajero 3p. Intense","3.2L DI-D 160 hp",,"160/3800","381/2000",3200,9.2,244,"2160",17.0,"MT with reductor (1.9)","4wd","cast iron","aluminium","R18",265,60
"Mitsubishi","Pajero 3p.","3.2L DI-D 170 hp AT",,"170/3800","373/2000",3200,10.5,278,"2150",17.0,"AT with reductor (1.9)","4wd","cast iron","aluminium","R18",265,60
"Mitsubishi","Pajero 5p.","3.2L DI-D 160 hp",,"160/3800","381/2000",3200,9.3,246,"2340",17.0,"MT with reductor (1.9)","4wd","cast iron","aluminium","R17",265,65
"Mitsubishi","Pajero 5p. Intense","3.2L DI-D 160 hp",,"160/3800","381/2000",3200,9.3,246,"2340",17.0,"MT with reductor (1.9)","4wd","cast iron","aluminium","R18",265,60
"Mitsubishi","Pajero 5p.","3.2L DI-D 170 hp AT",,"170/3800","373/2000",3200,10.6,280,"2330",17.0,"AT with reductor (1.9)","4wd","cast iron","aluminium","R18",265,60
"Mitsubishi","Pajero 5p.","3.8L V6 250 hp",,"250/6000","329/2750",3828,13.5,324,"2290",9.8,"AT with reductor (1.9)","4wd","cast iron","aluminium","R18",265,60
"Mitsubishi","L200 Double Cab.","2.5L DI-D 136 hp",,"136/4000","314/2000",2477,8.6,228,"1955",17.5,"MT with reductor (1.9)","4wd","cast iron","aluminium","R16",245,70
"Volkswagen","Fox","1.2L 55 hp 3 cyl.",,"54/4750","108/3000",1198,6.1,146,"998",10.3,"MT","2wd","aluminium","aluminium","R14",165,70
"Volkswagen","Fox","1.4L 75 hp",,"75/5000","124/2750",1390,6.7,161,"1012",10.5,"MT","2wd","cast iron","aluminium","R14",165,70
"Volkswagen","Fox","1.4L TDI 70 hp 3 cyl.",,"69/4000","155/1600-2800",1422,4.9,132,"1085",19.5,"MT","2wd","cast iron","aluminium","R14",185,60
