"Brand","Vehicle","Engine","Engine code","Displacement","Power","Power rpm","Torque","Torque rpm","Average fuel consumption (l/100 km)","CO2 (g/km)","Compression ratio","GearBox type","Traction type","Block material","Cylinder head","Jante","Largura","Ratio","Combustivel","Weight5p","Weight3p"
"Mitsubishi","Pajero 3p. Intense","3.2L DI-D 160 hp",,3200,160,"3800",381,2000,9.2,244,17.0,"MT with reductor (1.9)","4wd","cast iron","aluminium",18,265,60,"gasolina",2160,0
"Mitsubishi","Pajero 3p.","3.2L DI-D 170 hp ",,3200,170,"3800",373,2000,10.5,278,17.0,"AT with reductor (1.9)","4wd","cast iron","aluminium",18,265,60,"gasolina",2150,0
"Mitsubishi","Pajero 5p.","3.2L DI-D 160 hp",,3200,160,"3800",381,2000,9.3,246,17.0,"MT with reductor (1.9)","4wd","cast iron","aluminium",17,265,65,"gasolina",2340,0
"Mitsubishi","Pajero 5p. Intense","3.2L DI-D 160 hp",,3200,160,"3800",381,2000,9.3,246,17.0,"MT with reductor (1.9)","4wd","cast iron","aluminium",18,265,60,"gasolina",2340,0
"Mitsubishi","Pajero 5p.","3.2L DI-D 170 hp ",,3200,170,"3800",373,2000,10.6,280,17.0,"AT with reductor (1.9)","4wd","cast iron","aluminium",18,265,60,"gasolina",2330,0
"Mitsubishi","Pajero 5p.","3.8L V6 250 hp",,3828,250,"6000",329,2750,13.5,324,9.8,"AT with reductor (1.9)","4wd","cast iron","aluminium",18,265,60,"gasolina",2290,0
"Mitsubishi","L200 Double Cab.","2.5L DI-D 136 hp",,2477,136,"4000",314,2000,8.6,228,17.5,"MT with reductor (1.9)","4wd","cast iron","aluminium",16,245,70,"gasolina",1955,0
"Volkswagen","Fox","1.2L 55 hp 3 cyl.",,1198,54,"4750",108,3000,6.1,146,10.3,"MT","2wd","aluminium","aluminium",14,165,70,"gasolina",998,0
"Volkswagen","Fox","1.4L 75 hp",,1390,75,"5000",124,2750,6.7,161,10.5,"MT","2wd","cast iron","aluminium",14,165,70,"gasolina",1012,0
"Volkswagen","Fox","1.4L TDI 70 hp 3 cyl.",,1422,69,"4000",155,1600,4.9,132,19.5,"MT","2wd","cast iron","aluminium",14,185,60,"gasoleo",1085,0
"Volkswagen","Polo","1.2L 60 hp 3 cyl.",,1198,60,"5200",108,3000,5.8,138,10.3,"MT","2wd","aluminium","aluminium",14,165,70,"gasolina",,0
"Volkswagen","Polo","1.4L 80 hp",,1390,80,"5000",132,3800,6.3,150,10.5,"MT","2wd","aluminium","aluminium",14,165,70,"gasolina",1038,0
"Volkswagen","Polo GT","1.4L 80 hp",,1390,80,"5000",132,3800,6.3,150,10.5,"MT","2wd","aluminium","aluminium",14,185,60,"gasolina",1038,0
"Volkswagen","Polo","1.4L 80 hp ",,1390,80,"5000",132,3800,6.9,163,10.5,"AT 6","2wd","aluminium","aluminium",14,165,70,"gasolina",,0
"Volkswagen","Polo","1.6L 105 hp",,1598,105,"5600",153,3800,6.7,159,10.5,"MT","2wd","aluminium","aluminium",14,185,60,"gasolina",1056,0
"Volkswagen","Polo","1.4L TDI 70 hp 3 cyl.",,1422,69,"4000",155,1600,4.5,119,19.5,"MT",,"cast iron","aluminium",14,165,70,"gasoleo",,0
"Volkswagen","Polo","1.4L TDI 80 hp",,1422,80,"4000",195,2200,4.5,119,19.5,"MT",,"cast iron","aluminium",14,165,70,"gasoleo",,0
"Volkswagen","Polo BlueMotion","1.4L TDI80 hp",,1422,80,"4000",195,1800,3.8,99,19.5,"MT",,"cast iron","aluminium",14,165,70,"gasoleo",1109,0
"Volkswagen","Polo GT","1.4L TDI 80 hp",,1422,80,"4000",195,2200,4.5,119,19.5,"MT",,"cast iron","aluminium",14,185,60,"gasoleo",,0
"Volkswagen","Polo","1.9L TDI 100 hp",,1896,101,"4000",240,1800,4.8,127,19.0,"MT","2wd","cast iron","aluminium",14,185,60,"gasoleo",,0
"Volkswagen","Polo GTI","1.8L T 150 hp",,1781,150,"5800",220,1950,7.8,186,9.5,"MT","2wd","cast iron","aluminium",16,205,45,"gasolina",1164,0
"Volkswagen","Crosspolo","1.4L 75 hp",,1390,75,"5000",126,3800,6.7,161,10.5,"MT","2wd","aluminium","aluminium",17,215,40,"gasolina",1087,0
"Volkswagen","Crosspolo","1.4L 100 hp",,1390,101,"6000",126,4400,6.8,163,10.5,"MT","2wd","aluminium","aluminium",17,215,40,"gasolina",1097,0
"Volkswagen","Crosspolo","1.4L TDI 70 hp 3 cyl.",,1422,69,"4000",155,1600,4.9,132,19.5,"MT","2wd","cast iron","aluminium",17,215,40,"gasoleo",1155,0
"Volkswagen","Crosspolo","1.9L TDI 100 hp",,1896,101,"4000",240,1800,5.1,138,19.0,"MT","2wd","cast iron","aluminium",17,215,40,"gasoleo",1190,0
"Volkswagen","Polo (2009)","1.2L 60 hp 3 cyl.",,1198,60,"5200",108,3000,5.5,128,10.5,"MT","2wd","aluminium","aluminium",14,175,70,"gasolina",1068,0
"Volkswagen","Polo (2009)","1.2L 69 hp 3 cyl.",,1198,69,"5400",112,3000,5.5,128,10.5,"MT","2wd","aluminium","aluminium",14,175,70,"gasolina",1068,0
"Volkswagen","Polo (2009)","1.4L 86 hp",,1390,86,"5000",132,3800,5.9,139,10.5,"MT","2wd","aluminium","aluminium",15,185,60,"gasolina",1071,0
"Volkswagen","Polo (2009)","1.4L 86 hp ",,1390,86,"5000",132,3800,5.8,135,10.5,"DCT 7","2wd","aluminium","aluminium",15,185,60,"gasolina",1104,0
"Volkswagen","Polo (2009)","1.2L TSI 105 hp",,,105,"?",,,5.5,129,,"MT 6","2wd",,,15,185,60,"gasolina",,0
"Volkswagen","Polo (2009)","1.6L TDI 75 hp",,1598,75,"4000",195,1500,4.2,109,16.5,"MT","2wd","cast iron","aluminium",14,175,70,"gasoleo",1157,0
"Volkswagen","Polo (2009)","1.6L TDI 90 hp",,1598,90,"4200",230,1500,4.2,109,16.5,"MT","2wd","cast iron","aluminium",15,185,60,"gasoleo",1157,0
"Volkswagen","Polo (2009)","1.6L TDI 90 hp ",,1598,90,"4200",230,1500,4.3,112,16.5,"DCT 7","2wd","cast iron","aluminium",15,185,60,"gasoleo",1179,0
"Volkswagen","Polo (2009) Bluemotion","1.6L TDI 90 hp",,1598,90,"4200",230,1500,3.8,96,16.5,"MT","2wd","cast iron","aluminium",15,185,60,"gasoleo",,0
"Volkswagen","Polo (2009)","1.6L TDI 105 hp",,1598,105,"4400",250,1500,4.2,109,16.5,"MT","2wd","cast iron","aluminium",15,185,60,"gasoleo",1165,0
"Volkswagen","Scirocco","1.4L TSI 122 hp",,1390,122,"5000",200,1500,6.4,149,10.0,"MT 6","2wd","cast iron","aluminium",17,205,50,"gasolina",1319,0
"Volkswagen","Scirocco","1.4L TSI 160 hp",,1390,160,"5800",240,1500,6.6,154,10.0,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasolina",1346,0
"Volkswagen","Scirocco","1.4L TSI 160 hp ",,1390,160,"5800",240,1500,6.3,147,10.0,"DCT 7","2wd","cast iron","aluminium",17,225,45,"gasolina",1360,0
"Volkswagen","Scirocco","2.0L TSI 200 hp",,1984,200,"5100",280,1700,7.6,179,9.8,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasolina",1373,0
"Volkswagen","Scirocco","2.0L TSI 200 hp ",,1984,200,"5100",280,1700,7.6,179,9.8,"DCT 6","2wd","cast iron","aluminium",17,225,45,"gasolina",1393,0
"Volkswagen","Scirocco","2.0L TDI 140 hp",,1968,140,"4200",320,1750,5.1,134,16.5,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1379,0
"Volkswagen","Scirocco","2.0L TDI 140 hp ",,1968,140,"4200",320,1750,5.5,145,16.5,"DCT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1395,0
"Volkswagen","Scirocco","2.0L TDI 170 hp",,1968,170,"4200",350,1750,5.3,139,16.5,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1395,0
"Volkswagen","Scirocco","2.0L TDI 170 hp ",,1968,170,"4200",350,1750,5.6,147,16.5,"DCT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1421,0
"Volkswagen","Scirocco R","2.0L TSI 265 hp",,1984,265,"6000",350,2500,8.3,194,9.8,"MT 6","2wd","cast iron","aluminium",18,235,40,"gasolina",1408,0
"Volkswagen","Scirocco R","2.0L TSI 265 hp ",,1984,265,"6000",350,2500,8.2,192,9.8,"DCT 6","2wd","cast iron","aluminium",18,235,40,"gasolina",1428,0
"Volkswagen","New Beetle Cab.","1.6L 100 hp",,1595,102,"5600",148,3800,7.7,,10.5,"MT","2wd","cast iron","aluminium",16,205,55,"gasolina",1292,0
"Volkswagen","New Beetle Cab.","2.0L 116 hp",,1984,116,"5400",172,3200,8.8,,10.3,"MT","2wd","cast iron","aluminium",16,205,55,"gasolina",1324,0
"Volkswagen","New Beetle Cab.","2.0L 116 hp ",,1984,116,"5400",172,3200,9.2,,10.3,"AT 6","2wd","cast iron","aluminium",16,205,55,"gasolina",1352,0
"Volkswagen","New Beetle","1.6L 100 hp",,1595,101,"5600",145,3800,8.1,,10.3,"MT","2wd","aluminium","aluminium",15,195,65,"gasolina",1205,0
"Volkswagen","New Beetle","1.8L T 150 hp",,1781,150,"5800",220,2000,8.3,,9.5,"MT","2wd","cast iron","aluminium",16,205,55,"gasolina",1264,0
"Volkswagen","New Beetle","2.3L V5 170 hp",,2324,170,"6200",220,3300,8.9,,10.8,"MT","2wd","cast iron","aluminium",16,205,55,"gasolina",1327,0
"Volkswagen","New Beetle RSi","3.2L V6 225 hp",,3200,225,"6200",317,3200,,,,"MT 6","4wd",,,18,235,40,"gasolina",,0
"Volkswagen","Eos","1.4L TSI 122 hp",,1390,122,"5000",200,1500,6.5,154,10.0,"MT 6","2wd","cast iron","aluminium",17,235,45,"gasolina",1536,0
"Volkswagen","Eos","1.4L TSI 160 hp",,1390,160,"5800",240,1500,6.7,159,10.0,"MT 6","2wd","cast iron","aluminium",17,235,45,"gasolina",1562,0
"Volkswagen","Eos","2.0L TSI 200 hp",,1984,200,"5100",280,1800,8.0,188,10.3,"MT 6","2wd","cast iron","aluminium",17,235,45,"gasolina",1611,0
"Volkswagen","Eos","2.0L TSI 200 hp ",,1984,200,"5100",280,1800,8.0,188,10.3,"DCT 6","2wd","cast iron","aluminium",17,235,45,"gasolina",1632,0
"Volkswagen","Eos","3.2L V6 250 hp ",,3189,250,"6300",320,2500,9.2,219,10.9,"DCT 6","2wd","cast iron","aluminium",17,235,45,"gasolina",1702,0
"Volkswagen","Eos","2.0L TDI140 hp ",,1968,140,"4200",320,1750,5.8,152,16.5,"MT 6","2wd","cast iron","aluminium",17,235,45,"gasoleo",1627,0
"Volkswagen","Eos","2.0L TDI140 hp",,1968,140,"4200",320,1750,6.3,166,16.5,"DCT 6","2wd","cast iron","aluminium",17,235,45,"gasoleo",1649,0
"Volkswagen","Jetta","1.6L 102 hp",,1595,102,"5600",148,3800,7.4,178,10.5,"MT","2wd","cast iron","aluminium",16,205,55,"gasolina",1268,0
"Volkswagen","Jetta","1.6L FSI 115 hp",,1598,116,"6000",155,4000,6.8,166,12.0,"MT 6","2wd","aluminium","aluminium",16,205,55,"gasolina",1271,0
"Volkswagen","Jetta","1.9L TDI 105 hp",,1896,105,"4000",250,1900,5.2,140,19.0,"MT","2wd","cast iron","aluminium",16,205,55,"gasoleo",1345,0
"Volkswagen","Jetta","1.9L TDI 105 hp ",,1896,105,"4000",250,1900,5.7,154,19.0,"DCT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1384,0
"Volkswagen","Jetta","2.0L TDI 140 hp",,1968,140,"4000",320,1750,5.5,149,18.5,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1393,0
"Volkswagen","Jetta","2.0L TDI 140 hp ",,1968,140,"4000",320,1750,6.1,165,18.5,"DCT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1410,0
"Volkswagen","Sharan","1.8L T 150 hp",,1781,150,"5800",210,1800,9.4,,,"MT 6 or AT 5","2wd",,,15,205,60,"gasolina",1668,0
"Volkswagen","Sharan","2.8L V6 204 hp",,2792,204,"6200",265,3400,10.5,,,"MT 6 or AT 4","2wd or 4wd",,,16,215,55,"gasolina",1752,0
"Volkswagen","Sharan","1.9L TDI 115 hp",,1896,115,"4000",310,1900,6.3,,,"MT 6 or AT 5","2wd",,,15,205,60,"gasoleo",1678,0
"Volkswagen","Caddy","1.4L 80 hp",,1390,80,"5000",132,3800,7.9,188,10.5,"MT","2wd","aluminium","aluminium",15,195,65,"gasolina",1485,0
"Volkswagen","Caddy","1.6L 102 hp",,1595,102,"5600",148,3800,8.2,195,10.5,"MT","2wd","cast iron","aluminium",15,195,65,"gasolina",1495,0
"Volkswagen","Caddy","1.9L TDI 75 hp",,1896,75,"4000",210,1900,6.0,158,,"MT","2wd","cast iron","aluminium",15,195,65,"gasoleo",1560,0
"Volkswagen","Caddy","1.9L TDI 104 hp",,1896,105,"4000",250,1900,6.2,164,19.0,"MT","2wd","cast iron","aluminium",15,195,65,"gasoleo",1560,0
"Volkswagen","Caddy Bluemotion","1.9L TDI 104 hp",,1896,105,"4000",250,1900,5.7,149,19.0,"MT","2wd","cast iron","aluminium",15,195,65,"gasoleo",1560,0
"Volkswagen","Caddy","1.9L TDI 104 hp ",,1896,105,"4000",250,1900,6.7,177,19.0,"DCT 5","2wd","cast iron","aluminium",15,195,65,"gasoleo",1560,0
"Volkswagen","Caddy","2.0L TDI 140 hp",,1968,140,"4000",320,1750,6.3,167,18.5,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",,0
"Volkswagen","Golf R32 (2006)","3.2L V6 250 hp",,3189,250,"6300",320,2800,10.7,255,10.9,"MT 6","4wd","cast iron","aluminium",18,225,40,"gasolina",1510,1541
"Volkswagen","Golf R32 (2006)","3.2L V6 250 hp ",,3189,250,"6300",320,2800,9.7,231,10.9,"DCT 6","4wd","cast iron","aluminium",18,225,40,"gasolina",1538,1569
"Volkswagen","Golf GTI (2007)","2.0L TFSI 200 hp",,1984,200,"6000",280,1800,8.0,189,10.5,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasolina",1336,1372
"Volkswagen","Golf GTI (2007)","2.0L TFSI 200 hp ",,1984,200,"6000",280,1800,7.9,188,10.5,"DCT 6","2wd","cast iron","aluminium",17,225,45,"gasolina",1355,1391
"Volkswagen","Golf (2007)","1.9L TDI 105 hp",,1896,105,"4000",250,1900,5.8,157,19.0,"MT 6","4wd","cast iron","aluminium",15,195,65,"gasoleo",1424,1464
"Volkswagen","Golf (2007) Sportline","1.9L TDI 105 hp",,1896,105,"4000",250,1900,5.8,157,19.0,"MT 6","4wd","cast iron","aluminium",16,205,55,"gasoleo",1424,1464
"Volkswagen","Golf (2007)","2.0L TDI 140 hp",,1968,140,"4000",320,1750,5.9,159,18.5,"MT 6","4wd","cast iron","aluminium",16,205,55,"gasoleo",1416,1450
"Volkswagen","Golf (2007) Highline","2.0L TDI 140 hp",,1968,140,"4000",320,1750,6.0,160,18.5,"MT 6","4wd","cast iron","aluminium",15,195,65,"gasoleo",1416,1450
"Volkswagen","Golf (2007) GT Sport 3p.","1.6L 102 hp",,1595,102,"5600",148,3800,7.4,176,10.3,"MT","2wd","aluminium","aluminium",16,205,55,"gasolina",1173,0
"Volkswagen","Golf (2007) GT Sport 3p.","1.6L FSI 115 hp",,1598,116,"6000",155,4000,6.7,161,12.0,"MT 6","2wd","aluminium","aluminium",16,205,55,"gasolina",1184,0
"Volkswagen","Golf (2007) GT Sport 3p.","1.4L TSI 122 hp",,1390,122,"5500",200,1500,6.3,149,10.0,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasolina",1205,0
"Volkswagen","Golf (2007) GT Sport 3p.","1.4L TSI 140 hp",,1390,140,"5600",220,1500,7.1,169,10.0,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasolina",1262,0
"Volkswagen","Golf (2007) GT Sport 3p.","1.4L TSI 170 hp",,1390,170,"6000",240,1750,7.3,174,10.0,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasolina",1298,0
"Volkswagen","Golf","1.6L 102 hp",,1595,102,"5600",148,3800,7.1,166,10.5,"MT","2wd","aluminium","aluminium",15,195,65,"gasolina",1232,0
"Volkswagen","Golf","1.6L 102 hp ",,1595,102,"5600",148,3800,6.7,157,10.5,"DCT 7","2wd","aluminium","aluminium",15,195,65,"gasolina",1265,0
"Volkswagen","Golf","1.4L TSI 122 hp",,1390,122,"5000",200,1500,6.2,144,10.0,"MT 6","2wd","cast iron","aluminium",15,195,65,"gasolina",1290,0
"Volkswagen","Golf","1.4L TSI 122 hp ",,1390,122,"5000",200,1500,6.0,138,10.0,"DCT 7","2wd","cast iron","aluminium",15,195,65,"gasolina",1290,0
"Volkswagen","Golf Sport","1.4L TSI 122 hp",,1390,122,"5000",200,1500,6.2,144,10.0,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasolina",1290,0
"Volkswagen","Golf Sport","1.4L TSI 122 hp ",,1390,122,"5000",200,1500,6.0,138,10.0,"DCT 7","2wd","cast iron","aluminium",16,205,55,"gasolina",1290,0
"Volkswagen","Golf","1.4L TSI 160 hp",,1390,160,"5800",240,1500,6.3,145,10.0,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasolina",1346,0
"Volkswagen","Golf","1.4L TSI 160 hp ",,1390,160,"5800",240,1500,6.0,139,10.0,"DCT 7","2wd","cast iron","aluminium",16,205,55,"gasolina",1346,0
"Volkswagen","Golf GTI","2.0L TSI 210 hp",,1984,211,"5300",280,1700,7.3,170,9.6,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasolina",1393,0
"Volkswagen","Golf GTI","2.0L TSI 210 hp ",,1984,211,"5300",280,1700,7.4,173,9.6,"DCT 6","2wd","cast iron","aluminium",17,225,45,"gasolina",1414,0
"Volkswagen","Golf","1.6L TDI105 hp ",,1598,105,"4400",250,1500,4.1,107,16.5,"MT","2wd","cast iron","aluminium",15,195,65,"gasoleo",1314,0
"Volkswagen","Golf Sport","1.6L TDI105 hp ",,1598,105,"4400",250,1500,4.1,107,16.5,"MT","2wd","cast iron","aluminium",16,205,55,"gasoleo",1314,0
"Volkswagen","Golf","2.0L TDI140 hp ",,1968,140,"4200",320,1750,4.9,129,16.5,"MT 6","2wd","cast iron","aluminium",15,195,65,"gasoleo",1374,0
"Volkswagen","Golf","2.0L TDI140 hp",,1968,140,"4200",320,1750,5.4,142,16.5,"DCT 6","2wd","cast iron","aluminium",15,195,65,"gasoleo",1397,0
"Volkswagen","Golf Sport","2.0L TDI140 hp ",,1968,140,"4200",320,1750,4.9,129,16.5,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1374,0
"Volkswagen","Golf Sport","2.0L TDI140 hp",,1968,140,"4200",320,1750,5.4,142,16.5,"DCT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1397,0
"Volkswagen","Golf Sport","2.0L TDI140 hp ",,1968,140,"4200",320,1750,5.5,145,16.5,"MT 6","4wd","cast iron","aluminium",16,205,55,"gasoleo",1474,0
"Volkswagen","Golf GTD","2.0L TDI170 hp ",,1968,170,"4200",350,1750,5.3,139,16.5,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1404,0
"Volkswagen","Golf GTD","2.0L TDI170 hp",,1968,170,"4200",350,1750,5.6,147,16.5,"DCT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1426,0
"Volkswagen","Golf Plus","1.4L TSI 122 hp",,1390,122,"5000",200,1500,6.5,152,10.0,"MT 6","2wd","cast iron","aluminium",15,195,65,"gasolina",1416,0
"Volkswagen","Golf Plus","1.4L TSI 122 hp ",,1390,122,"5000",200,1500,6.3,146,10.0,"DCT 7","2wd","cast iron","aluminium",15,195,65,"gasolina",1438,0
"Volkswagen","Golf Plus Sport","1.4L TSI 122 hp",,1390,122,"5000",200,1500,6.5,152,10.0,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasolina",1416,0
"Volkswagen","Golf Plus Sport","1.4L TSI 122 hp ",,1390,122,"5000",200,1500,6.5,152,10.0,"DCT 7","2wd","cast iron","aluminium",16,205,55,"gasolina",1416,0
"Volkswagen","Golf Plus Sport","1.4L TSI 160 hp",,1390,160,"5800",240,1500,6.5,153,10.0,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasolina",,0
"Volkswagen","Golf Plus Sport","1.4L TSI 160 hp ",,1390,160,"5800",240,1500,6.3,147,10.0,"DCT 7","2wd","cast iron","aluminium",16,205,55,"gasolina",,0
"Volkswagen","Golf Plus","1.6L TDI105 hp ",,1598,105,"4400",250,1500,4.8,126,16.5,"MT","2wd","cast iron","aluminium",15,195,65,"gasoleo",1446,0
"Volkswagen","Golf Plus Sport","1.6L TDI105 hp ",,1598,105,"4400",250,1500,4.8,126,16.5,"MT","2wd","cast iron","aluminium",16,205,55,"gasoleo",1446,0
"Volkswagen","Golf Plus","2.0L TDI140 hp ",,1968,140,"4200",320,1750,5.1,135,16.5,"MT 6","2wd","cast iron","aluminium",15,195,65,"gasoleo",,0
"Volkswagen","Golf Plus","2.0L TDI140 hp",,1968,140,"4200",320,1750,5.6,146,16.5,"DCT 6","2wd","cast iron","aluminium",15,195,65,"gasoleo",1505,0
"Volkswagen","Golf Plus Sport","2.0L TDI140 hp ",,1968,140,"4200",320,1750,5.1,135,16.5,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",,0
"Volkswagen","Golf Plus Sport","2.0L TDI140 hp",,1968,140,"4200",320,1750,5.6,146,16.5,"DCT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1505,0
"Volkswagen","Golf Variant","1.6L 102 hp",,1595,102,"5600",148,3800,7.4,176,10.5,"MT","2wd","aluminium","aluminium",16,205,55,"gasolina",1278,0
"Volkswagen","Golf Variant","1.9L TDI 105 hp",,1896,105,"4000",250,1900,5.2,137,19.0,"MT","2wd","cast iron","aluminium",16,205,55,"gasoleo",1361,0
"Volkswagen","Golf Variant Bluemotion","1.9L TDI 105 hp",,1896,105,"4000",250,1900,4.6,122,19.0,"MT","2wd","cast iron","aluminium",16,205,55,"gasoleo",1357,0
"Volkswagen","Golf Variant","1.9L TDI 105 hp ",,1896,105,"4000",250,1900,5.3,139,19.0,"DCT 7","2wd","cast iron","aluminium",16,205,55,"gasoleo",1376,0
"Volkswagen","Golf Variant","1.4L TSI 122 hp",,1390,122,"5000",200,1500,6.4,153,10.0,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasolina",1310,0
"Volkswagen","Golf Variant","1.4L TSI 122 hp ",,1390,122,"5000",200,1500,6.3,148,10.0,"DCT 7","2wd","cast iron","aluminium",16,205,55,"gasolina",1331,0
"Volkswagen","Golf Variant","1.4L TSI 160 hp",,1390,160,"5800",240,1500,6.6,154,10.0,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasolina",1354,0
"Volkswagen","Golf Variant","1.4L TSI 160 hp ",,1390,160,"5800",240,1500,6.4,148,10.0,"DCT 7","2wd","cast iron","aluminium",16,205,55,"gasolina",1369,0
"Volkswagen","Golf Variant","2.0L TDI 140 hp",,1968,140,"4200",320,1750,5.5,143,16.5,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1399,0
"Volkswagen","Golf Variant","2.0L TDI 140 hp ",,1968,140,"4200",320,1750,5.8,154,16.5,"DCT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1430,0
"Volkswagen","Touran","1.9L TDI 90 hp",,1896,90,"4000",210,1800,6.0,157,19.0,"MT 6","2wd","cast iron","aluminium",15,195,65,"gasoleo",1573,0
"Volkswagen","Touran","1.6L 102 hp",,1595,102,"5600",148,3800,8.1,193,10.5,"MT","2wd","aluminium","aluminium",15,195,65,"gasolina",1502,0
"Volkswagen","Touran","1.9L TDI 105 hp",,1896,105,"4000",250,1900,5.9,156,19.0,"MT 6","2wd","cast iron","aluminium",15,195,65,"gasoleo",1573,0
"Volkswagen","Touran","1.4L TSI 140 hp",,1390,140,"5600",220,1500,7.4,176,10.0,"MT 6","2wd","cast iron","aluminium",15,195,65,"gasolina",1553,0
"Volkswagen","Touran Advance","1.6L 102 hp",,1595,102,"5600",148,3800,8.1,193,10.5,"MT","2wd","aluminium","aluminium",16,205,55,"gasolina",1502,0
"Volkswagen","Touran Advance","1.9L TDI 105 hp",,1896,105,"4000",250,1900,5.9,156,19.0,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1573,0
"Volkswagen","Touran","1.4L TSI 140 hp ",,1390,140,"5600",220,1500,7.5,179,10.0,"DCT 6","2wd","cast iron","aluminium",15,195,65,"gasolina",1575,0
"Volkswagen","Touran Bluemotion","1.9L TDI 105 hp",,1896,105,"4000",250,1900,5.4,145,18.5,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1557,0
"Volkswagen","Touran Advance","1.9L TDI 105 hp ",,1896,105,"4000",250,1900,5.6,148,19.0,"DCT 7","2wd","cast iron","aluminium",16,205,55,"gasoleo",1601,0
"Volkswagen","Touran Advance","1.4L TSI 140 hp",,1390,140,"5600",220,1500,7.4,176,10.0,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasolina",1553,0
"Volkswagen","Touran Advance","1.4L TSI 140 hp ",,1390,140,"5600",220,1500,7.5,179,10.0,"DCT 6","2wd","cast iron","aluminium",16,205,55,"gasolina",1575,0
"Volkswagen","Touran Sport","1.4L TSI 140 hp",,1390,140,"5600",220,1500,7.4,176,10.0,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasolina",1553,0
"Volkswagen","Touran Sport","1.4L TSI 140 hp ",,1390,140,"5600",220,1500,7.5,179,10.0,"DCT 6","2wd","cast iron","aluminium",17,225,45,"gasolina",1575,0
"Volkswagen","Touran","2.0L TDI 140 hp",,1968,140,"4000",320,1750,6.0,159,18.5,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1633,0
"Volkswagen","Touran","2.0L TDI 140 hp ",,1968,140,"4000",320,1750,6.5,172,18.5,"DCT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1667,0
"Volkswagen","Touran Sport","2.0L TDI 140 hp",,1968,140,"4000",320,1750,6.0,159,18.5,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1633,0
"Volkswagen","Touran Sport","2.0L TDI 140 hp ",,1968,140,"4000",320,1750,6.5,172,18.5,"DCT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1667,0
"Volkswagen","Touran","2.0L TDI 170 hp",,1968,170,"4000",350,1750,6.6,174,18.5,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1625,0
"Volkswagen","Touran","2.0L TDI 170 hp ",,1968,170,"4000",350,1750,6.9,182,18.5,"DCT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1660,0
"Volkswagen","Touran Sport","2.0L TDI 170 hp",,1968,170,"4000",350,1750,6.6,174,18.5,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1625,0
"Volkswagen","Touran Sport","2.0L TDI 170 hp ",,1968,170,"4000",350,1750,6.9,182,18.5,"DCT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1660,0
"Volkswagen","Touran (2003)","1.6L FSI 115 hp",,1598,116,"5800",155,4000,7.4,,12.0,"MT 6","2wd","aluminium","aluminium",16,205,55,"gasolina",1423,0
"Volkswagen","Touran (2003)","1.9L TDI 100 hp",,1896,101,"4000",250,1900,5.9,,19.0,"MT 6","2wd","cast iron","aluminium",15,195,65,"gasoleo",1498,0
"Volkswagen","Touran (2003) Trendline","1.9L TDI 100 hp",,1896,101,"4000",250,1900,5.9,,19.0,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1498,0
